70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1546.000000
"SPAN",  35.000000
"START WL",1528.500000
"STOP WL",1563.500000
"WLFREQ", 0
"REFL", -56.990
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      2
"SMPL",      11668
"SMPLINTVL",0.0030
"HIGH2"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9025
"FREQPARM", 9025





"[TRACE DATA]"
1528.5000,1.439E-010
1528.5030,9.595E-010
1528.5060,-6.744E-010
1528.5090,-9.587E-010
1528.5120,-1.981E-010
1528.5150,1.891E-010
1528.5180,2.989E-010
1528.5210,-1.331E-010
1528.5240,5.949E-010
1528.5270,6.195E-010
1528.5300,2.835E-010
1528.5330,3.495E-010
1528.5360,3.087E-012
1528.5390,1.426E-010
1528.5420,6.502E-010
1528.5450,1.231E-011
1528.5480,3.812E-010
1528.5510,4.098E-011
1528.5540,2.914E-010
1528.5570,3.147E-010
1528.5600,2.748E-011
1528.5630,1.311E-010
1528.5660,8.107E-010
1528.5690,6.166E-010
1528.5720,3.645E-010
1528.5750,5.824E-010
1528.5780,-1.059E-010
1528.5810,-4.647E-011
1528.5840,-1.676E-010
1528.5870,-5.397E-010
1528.5900,3.577E-010
1528.5930,-1.765E-010
1528.5960,-6.019E-011
1528.5990,1.021E-010
1528.6020,-2.372E-010
1528.6050,-7.171E-011
1528.6080,-5.883E-010
1528.6110,1.140E-010
1528.6140,4.197E-010
1528.6170,4.195E-010
1528.6200,6.829E-010
1528.6230,-8.399E-010
1528.6260,-3.241E-010
1528.6290,-4.555E-010
1528.6320,-1.402E-010
1528.6350,1.074E-010
1528.6380,-2.244E-010
1528.6410,-2.757E-011
1528.6440,-7.146E-010
1528.6470,-4.909E-010
1528.6500,8.175E-011
1528.6530,-1.607E-011
1528.6560,-3.219E-010
1528.6590,-3.390E-010
1528.6620,-2.279E-010
1528.6650,-8.791E-010
1528.6680,5.738E-010
1528.6710,3.198E-010
1528.6740,4.500E-010
1528.6770,-1.794E-011
1528.6800,-5.373E-010
1528.6830,-5.315E-010
1528.6860,-3.170E-010
1528.6890,-2.505E-010
1528.6920,1.410E-010
1528.6950,-2.180E-010
1528.6980,2.268E-010
1528.7010,-2.043E-010
1528.7040,5.622E-010
1528.7070,2.162E-011
1528.7100,-2.566E-010
1528.7130,-2.634E-010
1528.7160,-2.258E-010
1528.7190,7.269E-010
1528.7220,4.214E-010
1528.7250,-1.184E-009
1528.7280,-2.865E-010
1528.7310,5.729E-010
1528.7340,-3.814E-010
1528.7370,-9.441E-011
1528.7400,-6.700E-011
1528.7430,-2.052E-011
1528.7460,2.284E-010
1528.7490,-6.709E-011
1528.7520,-3.518E-010
1528.7550,-4.579E-010
1528.7580,6.545E-010
1528.7610,-4.076E-010
1528.7640,-2.049E-010
1528.7670,-6.790E-010
1528.7700,4.869E-010
1528.7730,4.561E-010
1528.7760,3.298E-010
1528.7790,1.041E-009
1528.7820,-4.371E-011
1528.7850,-4.593E-010
1528.7880,4.175E-011
1528.7910,-1.310E-010
1528.7940,7.586E-010
1528.7970,9.068E-011
1528.8000,8.358E-010
1528.8030,2.479E-010
1528.8060,-3.829E-010
1528.8090,2.717E-010
1528.8120,6.712E-010
1528.8150,3.015E-010
1528.8180,6.599E-010
1528.8210,-4.170E-010
1528.8240,8.238E-010
1528.8270,4.687E-010
1528.8300,1.881E-010
1528.8330,8.003E-010
1528.8360,-2.116E-010
1528.8390,7.450E-010
1528.8420,7.523E-010
1528.8450,3.972E-010
1528.8480,4.859E-010
1528.8510,1.446E-010
1528.8540,1.025E-009
1528.8570,2.155E-010
1528.8600,2.929E-010
1528.8630,-9.917E-011
1528.8660,8.237E-010
1528.8690,4.687E-010
1528.8720,-3.425E-010
1528.8750,9.646E-010
1528.8780,9.983E-010
1528.8810,3.672E-010
1528.8840,5.967E-010
1528.8870,7.201E-011
1528.8900,3.435E-010
1528.8930,9.293E-010
1528.8960,-2.999E-010
1528.8990,3.261E-010
1528.9020,3.129E-010
1528.9050,-1.797E-011
1528.9080,4.635E-010
1528.9110,4.500E-010
1528.9140,3.117E-010
1528.9170,3.943E-010
1528.9200,1.690E-010
1528.9230,6.262E-010
1528.9260,3.081E-010
1528.9290,3.626E-010
1528.9320,2.146E-010
1528.9350,2.740E-010
1528.9380,-2.338E-010
1528.9410,1.350E-010
1528.9440,-3.578E-010
1528.9470,7.394E-010
1528.9500,-2.340E-011
1528.9530,2.972E-010
1528.9560,-9.456E-010
1528.9590,1.076E-010
1528.9620,1.966E-010
1528.9650,1.764E-010
1528.9680,2.728E-010
1528.9710,7.418E-010
1528.9740,2.409E-010
1528.9770,7.656E-010
1528.9800,6.800E-011
1528.9830,3.250E-010
1528.9860,5.271E-010
1528.9890,8.594E-010
1528.9920,1.415E-009
1528.9950,1.239E-009
1528.9980,1.441E-009
1529.0010,2.090E-009
1529.0040,2.731E-009
1529.0070,3.509E-009
1529.0100,4.093E-009
1529.0130,4.766E-009
1529.0160,6.553E-009
1529.0190,7.026E-009
1529.0220,9.570E-009
1529.0250,1.134E-008
1529.0280,1.330E-008
1529.0310,1.646E-008
1529.0340,2.097E-008
1529.0370,2.485E-008
1529.0400,3.035E-008
1529.0430,3.341E-008
1529.0460,3.762E-008
1529.0490,4.420E-008
1529.0520,4.997E-008
1529.0550,5.607E-008
1529.0580,5.967E-008
1529.0610,6.506E-008
1529.0640,7.059E-008
1529.0670,7.533E-008
1529.0700,7.871E-008
1529.0730,8.108E-008
1529.0760,8.223E-008
1529.0790,8.468E-008
1529.0820,8.683E-008
1529.0850,8.672E-008
1529.0880,8.604E-008
1529.0910,8.683E-008
1529.0940,8.453E-008
1529.0970,8.368E-008
1529.1000,8.180E-008
1529.1030,7.892E-008
1529.1060,7.633E-008
1529.1090,7.282E-008
1529.1120,6.802E-008
1529.1150,6.353E-008
1529.1180,6.086E-008
1529.1210,5.617E-008
1529.1240,5.068E-008
1529.1270,4.548E-008
1529.1300,3.960E-008
1529.1330,3.593E-008
1529.1360,3.195E-008
1529.1390,2.690E-008
1529.1420,2.201E-008
1529.1450,1.911E-008
1529.1480,1.580E-008
1529.1510,1.368E-008
1529.1540,9.971E-009
1529.1570,7.877E-009
1529.1600,6.823E-009
1529.1630,5.390E-009
1529.1660,4.694E-009
1529.1690,4.365E-009
1529.1720,2.919E-009
1529.1750,3.804E-009
1529.1780,2.485E-009
1529.1810,3.581E-009
1529.1840,3.796E-009
1529.1870,4.723E-009
1529.1900,5.323E-009
1529.1930,6.281E-009
1529.1960,7.523E-009
1529.1990,8.956E-009
1529.2020,1.194E-008
1529.2050,1.546E-008
1529.2080,1.822E-008
1529.2110,2.217E-008
1529.2140,2.712E-008
1529.2170,3.437E-008
1529.2200,4.030E-008
1529.2230,4.787E-008
1529.2260,6.009E-008
1529.2290,7.165E-008
1529.2320,8.507E-008
1529.2350,9.572E-008
1529.2380,1.104E-007
1529.2410,1.277E-007
1529.2440,1.450E-007
1529.2470,1.602E-007
1529.2500,1.732E-007
1529.2530,1.854E-007
1529.2560,2.015E-007
1529.2590,2.129E-007
1529.2620,2.223E-007
1529.2650,2.285E-007
1529.2680,2.351E-007
1529.2710,2.410E-007
1529.2740,2.435E-007
1529.2770,2.450E-007
1529.2800,2.446E-007
1529.2830,2.415E-007
1529.2860,2.377E-007
1529.2890,2.329E-007
1529.2920,2.256E-007
1529.2950,2.195E-007
1529.2980,2.132E-007
1529.3010,2.020E-007
1529.3040,1.910E-007
1529.3070,1.779E-007
1529.3100,1.686E-007
1529.3130,1.563E-007
1529.3160,1.400E-007
1529.3190,1.263E-007
1529.3220,1.112E-007
1529.3250,1.007E-007
1529.3280,8.766E-008
1529.3310,7.258E-008
1529.3340,6.080E-008
1529.3370,4.968E-008
1529.3400,4.136E-008
1529.3430,3.471E-008
1529.3460,2.712E-008
1529.3490,2.217E-008
1529.3520,1.748E-008
1529.3550,1.471E-008
1529.3580,1.255E-008
1529.3610,9.781E-009
1529.3640,7.731E-009
1529.3670,7.176E-009
1529.3700,5.413E-009
1529.3730,6.065E-009
1529.3760,6.209E-009
1529.3790,6.328E-009
1529.3820,7.596E-009
1529.3850,8.067E-009
1529.3880,9.096E-009
1529.3910,1.151E-008
1529.3940,1.351E-008
1529.3970,1.800E-008
1529.4000,1.985E-008
1529.4030,2.467E-008
1529.4060,3.169E-008
1529.4090,3.878E-008
1529.4120,4.742E-008
1529.4150,5.569E-008
1529.4180,6.565E-008
1529.4210,8.152E-008
1529.4240,9.805E-008
1529.4270,1.155E-007
1529.4300,1.298E-007
1529.4330,1.479E-007
1529.4360,1.721E-007
1529.4390,1.933E-007
1529.4420,2.153E-007
1529.4450,2.293E-007
1529.4480,2.452E-007
1529.4510,2.669E-007
1529.4540,2.807E-007
1529.4570,2.939E-007
1529.4600,3.023E-007
1529.4630,3.083E-007
1529.4660,3.158E-007
1529.4690,3.205E-007
1529.4720,3.213E-007
1529.4750,3.206E-007
1529.4780,3.188E-007
1529.4810,3.147E-007
1529.4840,3.078E-007
1529.4870,2.999E-007
1529.4900,2.944E-007
1529.4930,2.831E-007
1529.4960,2.695E-007
1529.4990,2.557E-007
1529.5020,2.455E-007
1529.5050,2.304E-007
1529.5080,2.114E-007
1529.5110,1.931E-007
1529.5140,1.732E-007
1529.5170,1.592E-007
1529.5200,1.418E-007
1529.5230,1.211E-007
1529.5260,1.038E-007
1529.5290,8.592E-008
1529.5320,7.439E-008
1529.5350,6.228E-008
1529.5380,4.906E-008
1529.5410,4.006E-008
1529.5440,3.154E-008
1529.5470,2.690E-008
1529.5500,2.218E-008
1529.5530,1.735E-008
1529.5560,1.400E-008
1529.5590,1.068E-008
1529.5620,9.466E-009
1529.5650,8.961E-009
1529.5680,7.953E-009
1529.5710,7.058E-009
1529.5740,6.281E-009
1529.5770,7.934E-009
1529.5800,7.325E-009
1529.5830,9.523E-009
1529.5860,1.009E-008
1529.5890,1.301E-008
1529.5920,1.350E-008
1529.5950,1.771E-008
1529.5980,2.265E-008
1529.6010,2.767E-008
1529.6040,3.340E-008
1529.6070,4.016E-008
1529.6100,4.712E-008
1529.6130,5.930E-008
1529.6160,7.216E-008
1529.6190,8.683E-008
1529.6220,9.821E-008
1529.6250,1.136E-007
1529.6280,1.343E-007
1529.6310,1.548E-007
1529.6340,1.744E-007
1529.6370,1.926E-007
1529.6400,2.106E-007
1529.6430,2.324E-007
1529.6460,2.488E-007
1529.6490,2.655E-007
1529.6520,2.771E-007
1529.6550,2.877E-007
1529.6580,2.985E-007
1529.6610,3.069E-007
1529.6640,3.114E-007
1529.6670,3.128E-007
1529.6700,3.148E-007
1529.6730,3.128E-007
1529.6760,3.097E-007
1529.6790,3.050E-007
1529.6820,2.995E-007
1529.6850,2.937E-007
1529.6880,2.819E-007
1529.6910,2.699E-007
1529.6940,2.570E-007
1529.6970,2.458E-007
1529.7000,2.322E-007
1529.7030,2.141E-007
1529.7060,1.974E-007
1529.7090,1.787E-007
1529.7120,1.654E-007
